"","ACCOUNT_KEY","SEASON_YEAR","ACCOUNT_TYPE","sum(TICKET_SOLD)","sum(FLEX_PLAN_TICKET_SOLD)","sum(FULL_PLAN_TICKET_SOLD)","sum(FORTY_PLAN_TICKET_SOLD)","sum(GROUP_TICKET_SOLD)","sum(MINI_PLAN_TICKET_SOLD)","sum(SEASON_TICKET_SOLD)","sum(SINGLE_TICKET_SOLD)","sum(SIXPACK_PLAN_TICKET_SOLD)"
"16823",1427957,2024,"Business",593,0,547,0,22,0,563,8,0
"16824",1428017,2021,"Individual",3,0,0,0,0,0,0,3,0
"16825",1428017,2022,"Individual",6,0,0,0,0,0,0,6,0
"16826",1428017,2023,"Individual",14,0,0,0,0,0,0,14,0
"16827",1428017,2024,"Individual",20,0,0,0,0,20,20,0,0
"16828",1428154,2021,"Individual",6,0,0,0,0,0,0,6,0
"16829",1428154,2023,"Individual",2,0,0,0,0,0,0,2,0
"16830",1428399,2021,"Individual",1,1,0,0,0,0,0,1,0
"16831",1428399,2022,"Individual",3,0,0,0,2,0,0,1,0
"16832",1428399,2023,"Individual",7,0,0,0,2,0,0,5,0
"16833",1428399,2024,"Individual",5,0,0,0,3,0,0,2,0
"16834",1428640,2021,"Individual",10,0,0,0,0,8,8,2,0
"16835",1428926,2021,"Individual",68,0,0,0,0,0,68,0,0
"16836",1428926,2022,"Individual",4,0,0,0,0,0,0,4,0
"16837",1429206,2021,"Individual",40,0,0,0,0,0,40,0,0
"16838",1429354,2024,"Individual",2,0,0,0,0,0,0,2,0
"16839",1429502,2022,"Individual",1,0,0,0,0,0,0,1,0
"16840",1429673,2021,"Business",5,0,0,0,0,0,0,5,0
"16841",1429673,2024,"Business",1,0,0,0,0,0,0,1,0
"16842",1429781,2024,"Individual",42,0,0,0,0,0,40,2,0
"16843",1430186,2021,"Individual",4,0,0,0,0,0,0,4,0
"16844",1430186,2024,"Individual",24,0,0,0,22,0,0,2,0
"16845",1430203,2022,"Individual",3,0,0,0,0,0,0,3,1
"16846",1430203,2024,"Individual",1,0,0,0,1,0,0,0,0
"16847",1430503,2024,"Individual",6,0,0,0,0,0,0,6,0
"16848",1430557,2023,"Individual",4,0,0,0,0,0,0,4,0
"16849",1430971,2021,"Individual",2,0,0,0,0,0,0,2,0
"16850",1430971,2022,"Individual",5,0,0,0,0,0,0,5,0
"16851",1430971,2023,"Individual",2,0,0,0,0,0,0,2,0
"16852",1431491,2021,"Business",488,0,320,0,4,0,472,12,0
"16853",1431491,2022,"Business",525,0,312,0,55,0,452,18,0
"16854",1431491,2023,"Business",542,0,324,0,58,0,484,0,0
"16855",1431491,2024,"Business",532,0,324,0,56,0,476,0,0
"16856",1431806,2023,"Individual",1,0,0,0,0,0,0,1,1
"16857",1431855,2021,"Individual",4,0,0,0,0,0,0,4,0
"16858",1431855,2024,"Individual",4,0,0,0,0,0,4,0,0
"16859",1432039,2021,"Business",164,0,0,0,0,0,164,0,0
"16860",1432039,2022,"Business",144,0,0,0,0,0,144,0,0
"16861",1432039,2023,"Business",164,0,0,0,0,0,164,0,0
"16862",1432039,2024,"Business",152,0,0,0,0,0,152,0,0
"16863",1432481,2021,"Individual",5,0,0,0,0,0,0,5,0
"16864",1432481,2023,"Individual",7,0,0,0,0,0,0,7,0
"16865",1433443,2022,"Individual",4,0,0,0,0,0,4,0,0
"16866",1433443,2023,"Individual",5,0,0,0,0,0,0,5,0
"16867",1433549,2024,"Individual",38,0,0,0,0,0,38,0,0
"16868",1433646,2024,"Individual",2,0,0,0,0,0,0,2,0
"16869",1433716,2021,"Business",14,4,0,0,4,0,0,10,0
"16870",1433716,2022,"Business",9,0,0,0,0,0,0,9,0
"16871",1433716,2023,"Business",128,0,0,0,122,0,0,6,0
"16872",1433716,2024,"Business",5,0,0,0,5,0,0,0,0
"16873",1433742,2021,"Individual",2,0,0,0,0,0,0,2,0
"16874",1433742,2022,"Individual",4,0,0,0,0,0,0,4,0
"16875",1433742,2023,"Individual",8,0,0,0,0,0,0,8,0
"16876",1433742,2024,"Individual",2,0,0,0,0,0,0,2,0
"16877",1433876,2021,"Individual",16,0,0,0,0,0,0,16,0
"16878",1433876,2023,"Individual",5,0,0,0,0,0,0,5,0
"16879",1433876,2024,"Individual",8,0,0,0,0,0,4,4,0
"16880",1433994,2021,"Individual",2,0,0,0,0,0,0,2,0
"16881",1433994,2024,"Individual",21,0,0,0,0,18,20,1,0
"16882",1434057,2023,"Individual",2,0,0,0,0,0,0,2,0
"16883",1434057,2024,"Individual",2,0,0,0,0,0,0,2,0
"16884",1434176,2024,"Individual",3,0,0,0,0,0,0,3,0
"16885",1434286,2021,"Individual",40,0,0,0,0,0,40,0,0
"16886",1434456,2022,"Individual",2,0,0,0,0,0,0,2,2
"16887",1434527,2021,"Individual",10,0,0,0,0,0,0,10,0
"16888",1434527,2023,"Individual",2,0,0,0,0,0,0,2,0
"16889",1434758,2022,"Individual",12,0,0,0,0,0,0,12,12
"16890",1434793,2021,"Corporate Partnership",628,0,0,0,618,0,5,5,0
"16891",1434793,2022,"Corporate Partnership",658,0,0,0,653,0,5,0,0
"16892",1434793,2023,"Corporate Partnership",569,0,0,0,567,0,0,2,0
"16893",1434793,2024,"Corporate Partnership",528,0,0,0,524,0,0,4,0
"16894",1434857,2023,"Individual",5,0,0,0,0,0,0,5,0
"16895",1434857,2024,"Individual",4,0,0,0,0,4,4,0,0
"16896",1434985,2022,"Business",4,0,0,0,0,0,4,0,0
"16897",1435453,2021,"Individual",81,0,0,0,0,0,80,1,0
"16898",1435453,2022,"Individual",76,0,0,0,0,0,76,0,0
"16899",1435453,2023,"Individual",75,0,0,0,0,0,72,3,0
"16900",1435453,2024,"Individual",76,0,0,0,0,0,76,0,0
"16901",1435575,2023,"Individual",1,0,0,0,0,0,0,1,0
"16902",1435721,2022,"Individual",8,0,0,0,0,0,0,8,8
"16903",1435932,2021,"Individual",6,0,0,0,0,0,6,0,0
"16904",1436038,2022,"Individual",6,0,0,0,0,0,0,6,4
"16905",1436038,2023,"Individual",10,0,0,0,0,0,0,10,8
"16906",1436226,2023,"Individual",5,0,0,0,0,0,0,5,0
"16907",1436226,2024,"Individual",4,0,0,0,0,0,0,4,0
"16908",1436232,2021,"Individual",13,0,0,0,0,0,2,11,0
"16909",1436232,2023,"Individual",18,0,0,0,0,0,8,10,0
"16910",1436232,2024,"Individual",6,0,0,0,0,0,2,4,0
"16911",1436289,2024,"Group",6,0,0,0,0,0,0,6,0
"16912",1436764,2024,"Individual",39,0,0,0,0,39,39,0,0
"16913",1437015,2021,"Individual",6,0,0,0,0,0,0,6,0
"16914",1437036,2022,"Individual",10,0,0,0,0,0,0,10,0
"16915",1437256,2022,"Individual",5,0,0,0,0,4,4,1,0
"16916",1437688,2021,"Individual",2,0,0,0,0,0,0,2,0
"16917",1437702,2022,"Individual",2,0,0,0,2,0,0,0,0
"16918",1437702,2024,"Individual",46,0,0,0,0,0,40,6,6
"16919",1437735,2023,"Individual",3,0,0,0,0,0,0,3,0
"16920",1437735,2024,"Individual",16,0,0,0,0,13,13,3,0
"16921",1438065,2022,"Individual",4,0,0,0,0,0,0,4,0
"16922",1438065,2023,"Individual",144,0,144,0,0,0,144,0,0
"16923",1438121,2024,"Individual",9,0,0,0,0,0,6,3,0
"16924",1438337,2023,"Individual",2,0,0,0,0,0,0,2,0
"16925",1438383,2023,"Business",40,0,0,0,0,0,40,0,0
"16926",1438383,2024,"Business",40,0,0,0,0,0,40,0,0
